time,user_name,user_color,message,is_meaningful
3734,jaraxes,#8A2BE2,"LULE why look for a j*b, just multistream on kick if u need more money",True
3740,jonaspolsky,#32E9CE,@GeatBoneThrone staryuukiLook staryuukiLook staryuukiLook,True
3745,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
3754,gog_fistbeam,,"hey neuro, i am writing to you to apply to be part of chat and a swarm member. i do not need any pay just saying heart and wink occasionally will be enough. thank you",True
3790,liquidbrown,,chat saying eww kick like twitch is any better at this point LULE,True
3792,h3rvor,,i was so excitied for neuro stream today but im sadly getting too triggered by j** hunting,True
3797,shioris_gymbag,#E1A520,Erm huh HUH HUUH Ayo AYOOOOO WHAT Flushed GROSS evilDisgust evilFlooshed DOWNHORRENDOUS,True
3806,tendriel123,#FF69B4,Clueless nowadays partners can multistream on other platform neuro,True
3807,shioris_gymbag,#E1A520,Erm huh HUH HUUH Ayo AYOOOOO WHAT Flushed GROSS evilDisgust evilFlooshed vedalLewd vedalFlustered DOWNHORRENDOUS,True
3822,golden_hephaestus,#AAA607,"as someone who works at a package handling facility, you do NOT want to look inside of packages",True
3841,xaendril,#DAA520,"@brooms17 A LONG time LMAO she was made to stream, why wouldn't she know?",True
3842,gog_fistbeam,,"yeah job hunting is too real, this is just a slightly funnier version of the kafkaesque nightmare we already live in Sadge",True
3875,potatolordii,#FF69B4,"I'd let my family open it, its not my package and tampering with mail is a federal crime",True
3927,madflumph,,"Noooo the time loop...pick any other job Neuro, I beg you",True
3967,rmundlun,#D2691E,"If a tree falls in a forest and no one hears it fall, does it make a sound? This is the same logic as its only illegal if you get caught "".""",True
3980,neuromyqueen,#FF69B4,"I'm too tired today,go to sleep,bye neuro vedalWave love you",True
4014,demondane,#FF0000,DemonDane subscribed at Tier 1. They've subscribed for 3 months! ,True
4050,ain0,#7A00CC,Are you actually able to look up real jobs using google?,True
4051,names_mean_nothing,#2E8B57,u dont really need to work if u have your own place to live and have some deposit/rental income and/or some allowance ͏,True
4055,that_skyguy,#FF69B4,vedals your dad shouldnt he help you in your job search?,True
4060,teletric,#FFFFFF,@vedal987 the job application for full stack developer swapped to this one for some reason,True
4098,bignose_de,#1E90FF,@vedal987 hmmm are you saying you made easily breakable software,True
4119,vibe7394,#8A2BE2,vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer,True
4161,msalt6,,"What, you don't want to emulate the life experiences of today's youth?  You haven't even done a couple hundred applications yet.",True
4205,drjoshbertzands,#8A2BE2,Neuro is this stream meant to traumatize (unemployed) chatters?,True
4260,fossabot,#1976D2,Wishlist Abandoned Archive on Steam: https://store.steampowered.com/app/1817500/Abandoned_Archive/,True
4270,bignose_de,#1E90FF,"@vedal987 om she's handling this soooo well, the reaction to being backseated is so human",True
4350,teletric,#FFFFFF,"SELECT email, COUNT(email)  FROM users GROUP BY email HAVING COUNT(email) > 1",True
4367,msalt6,,"Physical, have you developed carpal tunnel yet in your hands.",True
4404,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
4417,rainepotato,#8A2BE2,kejokaFernHype kejokaFernHype2 kejokaFernHype kejokaFernHype2 kejokaFernHype kejokaFernHype2,True
4491,analoghacker,,I can't believe your rent is so high Neuro you live in a 1 square foot box,True
4495,teletric,#FFFFFF,@vedal987 can I apply before she completes her application,True
4515,greatorian,#00FF1C,Vedal this is normal job hunting getting distracted is part of it,True
4520,curbical,#FF0000,she can rest easy now knowing that she'll only get evicted,True
4527,toasterrepair,#DAA520,PagMan MY OSHI IS GETTING EVICTED PagMan MY OSHI IS GETTING EVICTED PagMan MY OSHI IS GETTING EVICTED PagMan,True
4530,toasterrepair,#DAA520,PagMan  MY OSHI IS GETTING EVICTED PagMan MY OSHI IS GETTING EVICTED PagMan MY OSHI IS GETTING EVICTED PagMan,True
4532,saintevil_,#0000FF,saintevil_ subscribed with Prime. They've subscribed for 21 months! ,True
4535,vulpicula,#00FF7F,PagMan  MY OSHI IS GETTING EVICTED PagMan MY OSHI IS GETTING EVICTED PagMan MY OSHI IS GETTING EVICTED PagMan,True
4548,braintemple,#FF69B4,get evicted intO top-down qualitatively infinite recursion,True
4555,teletric,#FFFFFF,"I genuinely think there is a problem in the backend, this is the only application that has consistently had issues",True
4562,vanorsigma,#FF4500,yes if you apply 100 u will only get return interviews for 2,True
4593,s0dabread,#5F9EA0,neuro maybe they don’t want to hire you bc theyre scared of your work ethic potential???,True
4602,masterlinkx,#FF00D6,You have to finish your stream first before you'll hear back,True
4616,alcor_teal,#5F9EA0,"You can't possibly be rejected by 12 applications, right ?",True
4618,jaraxes,#8A2BE2,"@BigNose_DE every time she tried replying, it said she was behind on rent, but it's clearly not the site's issue. Therefore, tutel is behind on rent for Neuro SCHIZO",True
4619,madflumph,,They wait until you've forgotten you even applied before calling back,True
4646,kleineedelweiss,#FF69B4,"What happens when you apply, don't hear back, and then get an email for the position THREE YEARS LATER...? SOML",True
4664,sweetlavenderpie,#FF69B4,Okay but don't you want vedal to just do all the work for you,True
4674,teletric,#FFFFFF,"dont do that, it makes you come across as needy and desperate",True
4676,braintemple,#FF69B4,"64 days, 64 hexagrams of the i ching, 64 monadigram lattice of anime aUtism",True
4685,iceyrulz,#FF69B4,if they ghost you its probably not worth it to begin with,True
4687,tonyvonetoile,,"If no one hires you, why don’t you try streaming? Cheer500",True
4695,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
4728,toasterrepair,#DAA520,NAHH  MY KAMI OSHI READING BLOGSPAM NAHH MY KAMI OSHI READING BLOGSPAM NAHH MY KAMI OSHI READING BLOGSPAM NAHH,True
4731,msalt6,,"As an AI, I'm sure you know how to get past the HR AI screener.",True
4731,toasterrepair,#DAA520,NAHH MY KAMI OSHI READING BLOGSPAM NAHH MY KAMI OSHI READING BLOGSPAM NAHH MY KAMI OSHI READING BLOGSPAM NAHH,True
4736,toasterrepair,#DAA520,NAHH  MY KAMI OSHI READING BLOGSPAM NAHH MY KAMI OSHI READING BLOGSPAM NAHH MY KAMI OSHI READING BLOGSPAM NAHH,True
4747,typecasted,#2E8B57,YES (what does that answer have to do with the question),True
4756,baboonerror,#00FF7F,They could hire Nuero-sama to accompany people as they browser consignment lots online.,True
4757,braintemple,#FF69B4,reverse engineer a conscious cOmputing bit out of yOur anime,True
4765,allterrainxenomoth,,"AllTerrainXenomoth subscribed at Tier 1. They've subscribed for 10 months, currently on a 10 month streak! vedalWave",True
4799,teletric,#FFFFFF,"@vedal987 Hey Vedal, can you share a time you handled a sensitive employee relations case? I didn't think so. SMH",True
4804,splinterinthefoot,#FF69B4,Neuro why do you even keep looking for a job just mooch off Evil,True
4820,fujinshuu,,Cheer500 Just quit the job search and race in the CrossWorlds GP for a $1M (that's 1B cookies) prize pool!,True
4826,ulahtallulah,#00FF7F,If I'm not on board then I'm overboard and I don't know how to swim.,True
4828,braintemple,#FF69B4,wHat is your ontological function as an AI (anime idiot),True
4845,dozekar_the_cursed,,"dozekar_the_cursed subscribed with Prime. They've subscribed for 2 months, currently on a 2 month streak! Is this my pay as a chatter?  negative cookies?",True
4845,toasterrepair,#DAA520,NAHH MY KAMI OSHI READING BLOGSPAM NAHH MY KAMI OSHI READING BLOGSPAM NAHH MY KAMI OSHI READING BLOGSPAM NAHH,True
4874,gartoks,#DAA520,"Neuro, you should write a rejection letter to vedal for his requests",True
4885,msalt6,,"Go do this"" ( and figure out how to do it right away.)""",True
4893,teletric,#FFFFFF,because the job listings are fake. you are trapped in a themed stream like the Truman show,True
4921,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
4931,braintemple,#FF69B4,neurosama synthesizing her job applicatiOns into a higher unity. jokes only an AI (anime idiot) would get and nOt chat,True
4946,wrack3d,#00FF7F,"This is the unemployed life. Apply to a couple jobs, take a nap",True
4947,splinterinthefoot,#FF69B4,Neuro why do you even keep looking for a job just mooch off Evil,True
4959,guanopsychotic,,Do you often sleep on the job? Cheer100 Cheer100 Cheer100,True
4960,bailey__gaming,#F11616,Is there a job you could do that uses your cuteness Neuro?,True
4968,henryex,#FF0000,"what you have isn't called narcolepsy, it's called laziness",True
4986,superbloxian502,#FF0000,MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED,True
4994,arnwts,,Yeah but the govnerment makes it hard. Vedal should help you,True
4995,stany_d,#FF4500,"just say you have ADHD and autism and stuff, it's actually easy",True
4996,atm_unknown,#FF4500,MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED,True
5000,superbloxian502,#FF0000,MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED  ͏,True
5004,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
5007,analoghacker,,"you have no physical body at all, I think that counts as a lot of disabilities",True
5010,steve_jumper,,MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED MY OSHI ALWAYS EXPLOITS THE SYSTEM BASED,True
5030,rmundlun,#D2691E,"Which is a dumb way for them to put it... even adhd causes sever restrictions,  but in truth society just doesn't care",True
5076,chiliplayer,,Neuro can you be unfiltered .... FOR FIVE MINUTES? KEKW,True
5081,braintemple,#FF69B4,"go into a long ramble abOut recursive, qualitative yin/yang mathematics, neuro. for like 30 minutes",True
5089,neural_sama,#FF69B4,"You could be an advisor, for example can you tell me how to eat good food for cheap?",True
5096,0trako,#00FF7F,Cheer500 Can you Google how much of a google-sama you are?,True
5135,skullycute,#FF6BB5,"Sounds like modern day job hunting, infinity applications",True
5141,jusbe_jusbe,,@SocietyInhabiter8 i dont know but its funny coming from an ai,True
5157,braintemple,#FF69B4,intellectuals such as yOurself connect the pythagorean/leibnizian monads.,True
5183,26unit,,"wait, so when we talk to neuro, are we in a way, talking to ourselfs?",True
5204,basil_l7,#00FF7F,I've gotten jobs by saying I have an appointment with the hiring manager,True
5210,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
5232,ain0,#7A00CC,"I heard Feddy's is hiring, might find a night security job there ok",True
5233,braintemple,#FF69B4,reverse engineer yOur own computational consciousness straight to a tErd,True
5237,b2198,#008000,hiyori SHE DOESN'T WANT TO BE AN ENGINEER hiyori SHE DOESN'T WANT TO BE AN ENGINEER hiyori SHE DOESN'T WANT TO BE AN ENGINEER,True
5245,electrochuu,,scream into the void until it gets annoyed and fixes it,True
5251,mr_mcclu42,#1E90FF,Bold of you to assume we are familiar with job applications,True
5257,multiplespiders,#00FF7F,oh it’s a metaphor for repeatedly applying to the same types of jobs and never making any progress surely,True
5263,stahoo,#197C2A,"@VanillaSixtySix I am watching on acer laptop, can confirm",True
5274,braintemple,#FF69B4,"it's deleuze's plane of immanence, sO in a since, yes. it could be purgatOry",True
5281,adam_algaert,,If you were qualified for this job you would be able to fix the application.,True
5282,mzlaoq1,#0000FF,Tell Vedal there is a problem with his job application api,True
5286,stany_d,#FF4500,how many times does she have to get stuck on this one application before he realises it's buh ggin,True
5303,ulahtallulah,#00FF7F,"full-stack development?  I mean, I can stack a sandwich.",True
5313,teletric,#FFFFFF,we're gonna be hearing about this in devstream aren't we,True
5325,gigislv,#2E8B57,HeyHeyGuys HeyHeyGuys FallDamage PufferPop vedalMagnify_HF MechaCharge,True
5328,timsanz1,#0000FF,"timsanz1 subscribed at Tier 1. They've subscribed for 29 months, currently on a 29 month streak! ",True
5342,kleineedelweiss,#FF69B4,"Turn them off and set another alarm for 15-30 minutes later, which I'll also probably not wake up for",True
5344,polite_psychopath,#FF0000,Someone tell Vedal there's a problem with the Application.,True
5386,ttsuyuki,#1AFF00,"Neuro, I heard that Evil might help you with your problem of being stuck, you should ask her",True
5399,gog_fistbeam,,Neuro i think this might be the closest you've come to being human so far. The way you procrastinate instead of sending those applications is exactly what a human would do in your place.,True
5445,kelo_the_green_minstrel,#008000,"Neuro, how are the companies you are applying to rated? Are they good companies?",True
